name,x,y,norm,distinct
pathfinder,-16.930323,31.077492,11.832159566199232,70
pbspro,-16.622337,-12.2883,7.0710678118654755,45
pcre,32.768906,11.180709,44.181444068749045,761
pcre-toolfile,11.005213,-23.890926,13.416407864998739,109
pcre2,43.30893,1.7005049,38.58756276314948,759
pdi,-39.587166,-11.116002,4.123105625617661,17
pdiplugin-decl-hdf5,-36.33623,-12.888841,5.5677643628300215,27
pdiplugin-decl-netcdf,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-decl-sion,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-flowvr,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-fti,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-mpi,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-pycall,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-serialize,-34.529354,-11.223636,3.7416573867739413,14
pdiplugin-set-value,-36.33623,-12.888841,5.5677643628300215,27
pdiplugin-trace,-36.3355,-12.888654,5.5677643628300215,27
pdiplugin-user-code,-34.529354,-11.223636,3.7416573867739413,14
pdsh,-11.247405,23.716448,42.74342054632502,195
pdt,0.77972704,-56.673943,197.61072845369503,369
peak-memusage,3.1055315,11.01844,12.328828005937952,118
pear,10.093692,29.188978,24.839484696748443,232
pegtl,-39.601738,-22.440363,5.291502622129181,28
pennant,-17.156694,32.98822,11.832159566199232,70
percept,-42.920853,-16.105864,13.45362404707371,32
perl,43.27417,20.853733,115.66330446602328,1168
petsc,5.530591,38.024784,223.81688944313385,654
pflotran,-25.117006,-11.460328,10.535653752852738,21
pgi,-6.026744,21.143686,22.516660498395403,161
pgplot,-49.510548,-7.9873266,9.643650760992955,30
phast,10.554353,30.713564,26.739483914241877,234
phist,-1.6619965,-12.543277,135.69450983735487,236
photos,26.74835,-1.385823,38.98717737923585,660
photos-f,24.774202,0.87928426,38.98717737923585,660
phylip,-46.00514,47.292877,10.04987562112089,101
phylobayesmpi,-1.6162084,51.838814,15.620499351813308,172
phyluce,-45.164013,44.902866,10.04987562112089,101
picard,3.1827838,47.87738,32.89376840679705,447
picsarlite,-17.386526,31.585815,11.832159566199232,70
pigz,5.239158,11.7879095,17.378147196982766,165
pil,-30.457218,-27.673954,6.082762530298219,37
pilon,13.389501,31.599428,28.5657137141714,314
pism,-16.372248,32.585606,11.832159566199232,70
pixman,-16.316225,8.006648,12.24744871391589,75
pkg-config,34.22141,14.867956,70.46275611981126,1005
pkgconf,-24.399477,17.977571,89.43153806124549,371
pkgconfig,-34.14121,-16.232336,14.38749456993816,36
plasma,-3.79404,-53.7511,177.74419821755083,312
plink,-45.164013,44.902866,10.04987562112089,101
plink-ng,-45.164013,44.902866,10.04987562112089,101
plumed,6.5673656,39.39565,140.15348729161184,566
pmdk,-7.894676,-6.15786,13.114877048604,67
pmemkv,-7.7527494,-6.4140697,12.68857754044952,60
pmix,4.454451,9.50743,16.34013463836819,140
png,-10.131091,-22.119257,6.708203932499369,45
pocl,-29.05098,-19.089586,3.0,9
podio,-17.442997,-35.496723,17.291616465790582,94
podman,3.0918646,10.327217,12.328828005937952,118
polymake,0.6119132,55.03303,13.038404810405298,170
povray,25.440042,57.204407,16.1245154965971,227
precice,-1.8873734,-54.35473,187.5899784103618,330
prinseq-lite,-0.26351884,55.135395,13.038404810405298,170
prmon,-27.067223,-39.967876,8.18535277187245,67
prod-util,-2.9691896,-24.761889,16.792855623746664,110
prod_util,-10.5225935,-21.888222,6.708203932499369,45
professor,62.63506,4.370358,35.02855977627399,677
proj,-0.98726535,14.303366,46.292547996410825,355
prokka,-45.164013,44.902866,10.04987562112089,101
protobuf,31.610891,7.790174,43.05810028322197,762
pruners-ninja,-4.5446377,-11.640645,97.50384607798813,174
ps1,-12.679618,-12.782181,5.916079783099616,35
pspline,-10.52338,-7.284253,6.244997998398398,37
pumi,-1.8546791,-55.982597,197.4107393228646,359
pwgui,24.847979,57.427532,16.1245154965971,227
py-absl-py,34.753487,32.321,42.41462012089699,804
py-adlfs,-15.386412,1.6133331,7.3484692283495345,38
py-aiohttp,23.577541,3.4504707,38.98717737923585,660
py-aiosignal,59.136803,-6.2175756,34.45286635390443,655
py-aiosqlite,56.561363,-1.5524484,34.45286635390443,655
py-anyio,25.673944,1.274159,38.98717737923585,660
py-appdirs,25.091732,3.9429622,38.98717737923585,660
py-argon2-cffi,29.373955,-2.1625462,38.98717737923585,660
py-argon2-cffi-bindings,43.39794,-50.393494,25.39685019840059,644
py-argparse,24.955744,-10.869034,39.54743986657038,668
py-arrow,61.418045,-2.9946117,34.45286635390443,655
py-ase,8.848364,26.672827,25.25866188063018,233
py-asn1crypto,26.662046,1.1566279,38.98717737923585,660
py-astor,37.269783,8.072684,40.36087214122113,689
py-astroid,29.891298,-0.24264362,38.98717737923585,660
py-astropy,-17.516142,-17.724834,14.66287829861518,58
py-asttokens,43.39794,-50.393494,25.39685019840059,644
py-astunparse,35.567696,32.432686,41.10960958218893,775
py-async-lru,29.843895,0.73287046,38.98717737923585,660
py-async-timeout,26.000208,0.50346416,38.98717737923585,660
py-atomicwrites,29.184862,1.5739368,38.98717737923585,660
py-attrs,28.207705,7.1012506,39.08964057138413,663
py-autopep8,40.07012,-0.1208676,42.49705872175156,712
py-avro,58.15718,-5.9459057,34.45286635390443,655
py-awkward,51.1298,-6.632373,35.41186241925155,691
py-azure-identity,-14.8874235,1.8382802,7.3484692283495345,38
py-backcall,28.297146,2.2330334,38.98717737923585,660
py-backports-entry-points-selectable,27.18705,2.800234,38.98717737923585,660
py-beautifulsoup4,32.520535,-7.157694,39.8622628559895,686
py-beniget,28.138203,3.5093524,38.98717737923585,660
py-biopython,7.632255,47.384342,24.0,333
py-black,-31.178755,-27.8993,6.082762530298219,37
py-bleach,30.353111,1.67917,38.98717737923585,660
py-bokeh,28.769957,10.591729,41.38840417314975,697
py-boost-histogram,61.797115,-1.8649653,34.45286635390443,655
py-boto3,-26.358622,-41.59252,14.212670403551895,118
py-bottle,24.551888,2.7453458,38.98717737923585,660
py-bottleneck,27.469494,22.751581,39.786932528155525,674
py-breathe,-25.63683,-16.208548,9.1104335791443,37
py-cachecontrol,58.882057,-3.1826382,34.45286635390443,655
py-cachetools,28.357197,1.0894917,38.98717737923585,660
py-cachy,59.90516,1.0426686,34.45286635390443,655
py-cartopy,-5.80632,-29.046144,16.1245154965971,138
py-cclib,23.099628,52.083023,19.4164878389476,234
py-certifi,26.184381,-13.260771,39.26830783214372,667
py-cfelpyutils,-40.25784,-4.6928897,2.6457513110645907,7
py-cffi,26.40895,2.0983245,38.98717737923585,660
py-chardet,26.184381,-13.260771,39.26830783214372,667
py-charmonium-freeze,-15.005074,0.6238597,5.744562646538029,33
py-charmonium-time-block,-14.8874235,1.8382802,7.3484692283495345,38
py-charset-normalizer,58.882057,-3.1826382,34.45286635390443,655
py-cinemasci,-5.113888,-46.095882,128.94960255851896,189
py-cleo,55.96681,-3.849852,34.45286635390443,655
py-click,36.389652,0.8517097,42.2965719651132,768
py-clikit,57.358982,-6.674853,34.45286635390443,655
py-climate,60.448917,-0.21543658,34.45286635390443,655
py-cloudpickle,27.445946,1.7467492,38.98717737923585,660
py-clustershell,-26.10458,-13.939773,4.242640687119285,17
py-cmake,58.882057,-3.1826382,34.45286635390443,655
py-cmake-format,-9.174915,-5.7791963,8.06225774829855,43
py-cmsml,58.882057,-3.1826382,34.45286635390443,655
py-colorama,25.854923,2.968473,38.98717737923585,660
py-commonmark,27.010199,0.11253789,38.98717737923585,660
py-conan,42.486473,-48.752674,25.39685019840059,644
py-configparser,-41.83369,-7.989797,6.6332495807108,22
py-contextlib2,59.7331,-4.94496,34.45286635390443,655
py-contextvars,28.101603,0.18221134,38.98717737923585,660
py-continuum,-27.708195,-14.206725,11.135528725660043,19
py-correctionlib,57.68051,-4.5367575,34.45286635390443,655
py-coverage,27.71426,7.803053,39.02563260217571,661
py-cppy,31.27939,-2.6931288,38.98717737923585,660
py-crashtest,58.720722,-7.9273734,34.45286635390443,655
py-cryolobm,-23.715181,-20.318325,5.385164807134504,28
py-cryptography,34.816025,16.245167,41.701318923986086,768
py-cutadapt,-1.1440467,53.932983,13.038404810405298,170
py-cx-oracle,55.994022,-4.919942,34.45286635390443,655
py-cycler,30.411251,-1.8778214,38.98717737923585,660
py-cython,31.148977,28.55657,53.207142377692115,1007
py-dask,22.464603,51.09592,24.474476501040833,282
py-debugpy,29.113094,-3.0804384,38.98717737923585,660
py-decorator,31.556599,-1.4496427,38.98717737923585,660
py-deephyper,-24.003262,-3.5076027,2.8284271247461903,8
py-deeptools,0.29480883,54.5223,13.038404810405298,170
py-defusedxml,30.688469,-3.7673686,38.98717737923585,660
py-deprecated,57.29488,-4.220509,34.45286635390443,655
py-deprecation,28.466238,-2.3350167,38.98717737923585,660
py-dill,42.486473,-48.752674,25.39685019840059,644
py-dislib,-38.038857,-2.4040258,1.7320508075688772,3
py-distlib,27.626019,-1.2253166,38.98717737923585,660
py-distro,28.318495,-0.85359156,38.98717737923585,660
py-docopt,28.817436,-1.5282538,38.98717737923585,660
py-docutils,56.60387,39.862385,39.08964057138413,666
py-downhill,58.393444,-4.981427,34.45286635390443,655
py-dulwich,37.725826,-54.845486,25.39685019840059,644
py-dvc,-34.65564,-29.941986,6.48074069840786,42
py-eccodes,-3.570579,-28.532455,15.7797338380595,104
py-editables,37.725826,-54.845486,25.39685019840059,644
py-einops,-29.885582,-28.699356,6.082762530298219,37
py-emcee,-49.510548,-7.9873266,9.643650760992955,30
py-entrypoints,29.565731,-3.9446187,38.98717737923585,660
py-espresso,9.276468,28.055723,24.839484696748443,232
py-executing,37.725826,-54.845486,25.39685019840059,644
py-extra-data,-39.844845,-4.4954214,2.6457513110645907,7
py-extra-geom,-39.724056,-4.9741073,2.6457513110645907,7
py-f90nml,-3.002496,-29.805384,12.24744871391589,102
py-fasteners,32.277824,3.6764956,39.67366884975475,683
py-fastjsonschema,37.725826,-54.845486,25.39685019840059,644
py-fenics-dolfinx,-35.343483,2.121995,2.449489742783178,3
py-filelock,28.7971,10.602734,40.54626986542659,671
py-fiona,-29.748087,-28.42471,6.082762530298219,37
py-fire,58.89951,-5.6079698,34.45286635390443,655
py-flake8,40.07012,-0.11938389,42.20189569201838,712
py-flatbuffers,60.37546,-4.20263,34.45286635390443,655
py-flawfinder,59.7331,-4.94496,34.45286635390443,655
py-flit,30.218903,-4.953754,38.98717737923585,660
py-flit-core,26.753828,-2.431558,38.98717737923585,660
py-fonttools,59.7331,-4.94496,34.45286635390443,655
py-frozenlist,61.435196,-1.1210481,34.45286635390443,655
py-fs,37.65921,-41.541866,23.280893453645632,541
py-funcsigs,32.673615,0.32148027,40.162171256046406,681
py-future,36.955593,8.043925,40.36087214122113,689
py-fuzzywuzzy,-35.007328,-30.070494,6.48074069840786,42
py-gast,34.753487,32.321,42.41462012089699,804
py-geopandas,-35.56049,-28.625961,8.306623862918075,45
py-gevent,59.908047,-6.8456945,34.45286635390443,655
py-gitdb,27.615696,-2.647463,38.98717737923585,660
py-gitpython,32.277824,3.6764956,39.67366884975475,683
py-google-auth,26.270866,-1.7749081,38.98717737923585,660
py-google-auth-oauthlib,28.935167,-4.8490496,38.98717737923585,660
py-google-common,12.439185,-21.430548,10.44030650891055,109
py-google-pasta,35.567696,32.432686,41.10960958218893,775
py-gosam,26.792671,-4.71894,38.98717737923585,660
py-graphviz,-35.66357,-27.33148,10.63014581273465,64
py-greenlet,59.937542,-7.8384013,34.45286635390443,655
py-grpcio,35.567696,32.432686,41.10960958218893,775
py-grpcio-tools,60.616734,-3.6904814,34.45286635390443,655
py-h5netcdf,-14.895628,-25.213057,7.54983443527075,23
py-h5py,36.68076,33.355015,48.394214530251446,861
py-hatchet,-33.035248,9.876242,28.827070610799147,25
py-healpy,-17.515636,-17.72375,14.66287829861518,58
py-hep-ml,60.607086,-0.90803754,34.45286635390443,655
py-hepdata-lib,62.43474,-0.2422719,34.45286635390443,655
py-hepdata-validator,37.725826,-54.845486,25.39685019840059,644
py-hepnos-wizard,-27.042849,-4.739039,3.4641016151377544,12
py-hist,59.03378,-7.0601144,34.45286635390443,655
py-histbook,62.334698,-1.2687219,34.45286635390443,655
py-histogrammar,61.769474,0.506024,34.45286635390443,655
py-histoprint,61.983414,-2.5782266,34.45286635390443,655
py-horovod,6.0654936,47.56312,43.255057507764334,354
py-htgettoken,-28.615582,-40.786823,8.18535277187245,67
py-html5lib,32.017773,-7.831026,39.52214569073901,685
py-htseq,23.658106,52.996532,18.867962264113206,233
py-idna,26.184381,-13.260771,39.26830783214372,667
py-immutables,25.132679,0.1943785,38.98717737923585,660
py-imot-tools,-18.06181,-17.103539,11.045361017187261,35
py-importlib-metadata,27.65746,-4.418753,38.98717737923585,660
py-importlib-resources,25.454443,-1.3042896,38.98717737923585,660
py-iniconfig,26.610584,-3.9247303,38.98717737923585,660
py-ipaddress,24.259342,1.5008025,38.98717737923585,660
py-ipycanvas,-34.6391,-30.030476,6.48074069840786,42
py-ipykernel,26.90324,-3.166011,38.98717737923585,660
py-ipyparallel,-35.006165,-30.074003,6.48074069840786,42
py-ipython,36.093994,-8.446464,42.20189569201838,711
py-ipython-genutils,63.262836,-0.9153348,34.45286635390443,655
py-ipywidgets,55.76836,4.5875144,35.369478367654786,691
py-isort,26.941732,7.7006536,39.45883931389772,684
py-jaraco-classes,37.725826,-54.845486,25.39685019840059,644
py-jedi,40.072598,-0.119089685,41.677331968349414,688
py-jeepney,62.730682,-2.2271147,34.45286635390443,655
py-jinja2,35.5179,-4.877753,39.83716857408418,696
py-jinja2-cli,-28.281445,-40.601273,8.18535277187245,67
py-jinja2-time,63.59877,-1.9491502,34.45286635390443,655
py-joblib,27.089176,-5.6601086,38.98717737923585,660
py-jsonpickle,25.894358,-4.894126,38.98717737923585,660
py-jsonschema,25.977236,-3.3603313,38.98717737923585,660
py-jupyter,24.028727,50.69045,22.045407685048602,317
py-jupyter-client,25.603643,-4.0849347,38.98717737923585,660
py-jupyter-console,63.032703,-5.645724,34.45286635390443,655
py-jupyter-core,28.190798,-6.4103074,38.98717737923585,660
py-jupyter-packaging,53.995052,-11.243425,18.24828759089466,333
py-jupyter-packaging11,63.032703,-5.645724,34.45286635390443,655
py-jupyter-packaging7,63.032703,-5.645724,34.45286635390443,655
py-jupyter-server,26.991524,-6.830146,38.98717737923585,660
py-jupyter-server-mathjax,63.032703,-5.645724,34.45286635390443,655
py-jupyterhub,12.866176,25.691435,175.681530047982,243
py-jupyterlab,24.166622,50.719032,21.447610589527216,313
py-jupyterlab-pygments,25.138748,-6.067431,38.98717737923585,660
py-jupyterlab-server,-31.762495,-19.01409,2.8284271247461903,8
py-jupyterlab-widgets,63.032703,-5.645724,34.45286635390443,655
py-karabo-bridge,-40.21156,-4.9553504,2.6457513110645907,7
py-keras,6.239913,46.50928,30.903074280724887,337
py-keras-applications,37.42529,9.195932,40.36087214122113,689
py-keras-preprocessing,34.753487,32.321,42.41462012089699,804
py-keras2onnx,63.032703,-5.645724,34.45286635390443,655
py-keyring,25.254057,-2.7200058,38.98717737923585,660
py-kiwisolver,26.108091,-5.8945994,38.98717737923585,660
py-law,63.032703,-5.645724,34.45286635390443,655
py-lazy-object-proxy,32.26497,3.6959732,39.408120990476064,679
py-ldsc-git,-34.792873,0.406458,1.0,1
py-libensemble,-5.020216,-45.900074,179.73313550928776,240
py-libensemble^python,-25.469507,-8.275849,14.352700094407323,52
py-line-profiler,-35.56049,-28.625961,8.306623862918075,45
py-lizard,63.032703,-5.645724,34.45286635390443,655
py-llvmlite,24.934946,-4.996685,38.98717737923585,660
py-lmfit,-27.614405,-39.40479,8.18535277187245,67
py-lockfile,24.919714,-3.4030845,38.98717737923585,660
py-luigi,25.756577,-7.2274857,38.98717737923585,660
py-lxml,31.498981,34.071465,44.553338819890925,907
py-lz4,24.335487,-7.0653872,38.98717737923585,660
py-m,-46.93916,0.00033342047,2.6457513110645907,6
py-m2r,-25.559668,-16.707884,4.69041575982343,21
py-macs2,-0.26351884,55.135395,13.038404810405298,170
py-maestrowf,-9.000582,-16.18607,29.614185789921695,47
py-make,63.032703,-5.645724,34.45286635390443,655
py-mako,24.102709,-5.741422,38.98717737923585,660
py-markdown,24.555735,-4.0857086,38.98717737923585,660
py-markupsafe,23.879848,-4.6008983,38.98717737923585,660
py-matplotlib,30.799883,28.373135,56.90342696182718,1078
py-matplotlib-inline,23.069618,-5.0643387,38.98717737923585,660
py-mccabe,23.035938,-6.4965286,38.98717737923585,660
py-mdanalysis,22.683355,52.191628,20.12461179749811,241
py-memory-profiler,-35.56049,-28.625961,8.306623862918075,45
py-merlin,-32.13236,9.630614,28.61817604250837,21
py-mistune,22.091152,-5.563233,38.98717737923585,660
py-mochi-bake,-31.604134,-20.687447,4.0,16
py-mochi-bedrock,-37.202656,-3.7521546,1.4142135623730951,2
py-mochi-colza,-14.372168,-6.2264967,6.0,36
py-mochi-margo,-13.728854,-5.5649457,10.677078252031311,72
py-mochi-sonata,-23.04537,-4.0144577,3.872983346207417,14
py-mochi-ssg,-14.34769,-6.1760173,6.557438524302,40
py-mochi-tmci,-31.603558,-20.687286,4.0,16
py-mock,37.42529,9.195932,40.36087214122113,689
py-moltemplate,23.099628,52.083023,19.4164878389476,234
py-more-itertools,63.032703,-5.645724,34.45286635390443,655
py-mpi4py,7.530259,45.743713,35.12833614050059,350
py-mpld3,20.887331,-5.1119385,38.98717737923585,660
py-mplhep,51.1298,-6.632373,35.41186241925155,691
py-mplhep-data,63.032703,-5.645724,34.45286635390443,655
py-mpmath,20.593725,-7.6575685,38.98717737923585,660
py-msgpack,63.032703,-5.645724,34.45286635390443,655
py-multidict,20.317255,3.8834074,38.98717737923585,660
py-multiqc,9.963353,27.902462,24.839484696748443,232
py-mypy,-29.593107,-29.369484,6.6332495807108,41
py-nbclient,22.191938,-1.4610082,38.98717737923585,660
py-nbconvert,30.028046,-10.980947,39.293765408777,666
py-nbformat,63.032703,-5.645724,34.45286635390443,655
py-nbmake,-30.849854,-27.685532,6.082762530298219,37
py-nbsphinx,-33.81337,-28.691826,8.888194417315589,72
py-nest-asyncio,58.03396,4.7855496,35.05709628591621,680
py-netcdf4,-4.1063643,-24.599207,19.519221295943137,157
py-networkx,58.019444,4.786173,35.4400902933387,681
py-neurolab,63.032703,-5.645724,34.45286635390443,655
py-node-semver,37.725826,-54.845486,25.39685019840059,644
py-nose,-12.074845,-29.472528,14.45683229480096,40
py-notebook,22.191938,-1.4610082,38.98717737923585,660
py-numba,23.55136,10.305541,48.75448697299562,897
py-numexpr,22.191938,-1.4610082,38.98717737923585,660
py-numpy,29.852423,18.720985,70.07852738178792,1310
py-nvidia-dali,-27.640657,-14.215465,10.44030650891055,19
py-oauthlib,22.191938,-1.4610082,38.98717737923585,660
py-omegaconf,-30.604128,-28.347364,6.082762530298219,37
py-onnx,24.955744,-10.869034,39.54743986657038,668
py-onnx-runtime,54.825443,1.651947,34.583232931581165,657
py-onnxconverter-common,63.032703,-5.645724,34.45286635390443,655
py-onnxmltools,63.032703,-5.645724,34.45286635390443,655
py-openpmd-viewer,-12.5360775,37.39375,9.38083151964686,82
py-openpyxl,-5.836279,-29.142868,15.264337522473747,135
py-opt-einsum,34.753487,32.321,42.41462012089699,804
py-packaging,22.191938,-1.4610082,38.98717737923585,660
py-pandas,31.663424,27.775219,60.55575942881073,1137
py-pandocfilters,63.032703,-5.645724,34.45286635390443,655
py-parsimonious,63.032703,-5.645724,34.45286635390443,655
py-parsl,-15.386412,1.6133331,7.3484692283495345,38
py-parso,63.032703,-5.645724,34.45286635390443,655
py-pastel,63.032703,-5.645724,34.45286635390443,655
py-pathlib2,22.191938,-1.4610082,38.98717737923585,660
py-pathspec,37.725826,-54.845486,25.39685019840059,644
py-pbr,22.191938,-1.4610082,38.98717737923585,660
py-peppy,-15.005074,0.6238597,5.744562646538029,33
py-petsc4py,-3.8189063,46.9595,177.60067567439037,360
py-pexpect,22.191938,-1.4610082,38.98717737923585,660
py-phonopy,23.099628,52.083023,19.4164878389476,234
py-pickleshare,22.191938,-1.4610082,38.98717737923585,660
py-pillow,35.994366,-8.606911,39.4715087119811,668
py-pip,30.738922,28.430693,60.802960454241045,1104
py-pip^python,-22.218039,-10.53456,4.898979485566356,24
py-pkgconfig,28.44118,6.7147937,39.774363602702685,679
py-pkginfo,63.032703,-5.645724,34.45286635390443,655
py-plac,63.032703,-5.645724,34.45286635390443,655
py-platformdirs,63.032703,-5.645724,34.45286635390443,655
py-plotly,-16.150135,-17.434309,13.638181696985855,43
py-pluggy,63.032703,-5.645724,34.45286635390443,655
py-ply,35.318905,30.751913,42.0,776
py-poetry,63.032703,-5.645724,34.45286635390443,655
py-poetry-core,63.032703,-5.645724,34.45286635390443,655
py-poetry-plugin-export,37.725826,-54.845486,25.39685019840059,644
py-porechop,23.658106,52.996532,18.867962264113206,233
py-pre-commit,-23.918081,-26.106295,7.280109889280518,48
py-prettytable,63.032703,-5.645724,34.45286635390443,655
py-progressbar2,-20.248198,-12.666125,5.196152422706632,27
py-prometheus-client,63.032703,-5.645724,34.45286635390443,655
py-prompt-toolkit,63.032703,-5.645724,34.45286635390443,655
py-protobuf,34.808205,32.99547,42.930175867331364,812
py-prwlock,63.032703,-5.645724,34.45286635390443,655
py-psutil,22.191938,-1.4610082,38.98717737923585,660
py-ptyprocess,22.191938,-1.4610082,38.98717737923585,660
py-pure-eval,37.725826,-54.845486,25.39685019840059,644
py-py,22.191938,-1.4610082,38.98717737923585,660
py-pyarrow,-23.217154,10.471338,22.781571499789035,154
py-pyasn1,22.191938,-1.4610082,38.98717737923585,660
py-pyasn1-modules,22.191938,-1.4610082,38.98717737923585,660
py-pybigwig,-2.3724732,51.78046,15.620499351813308,172
py-pybind11,36.28033,30.789196,45.9782557302906,891
py-pybind11-stubgen,-37.481224,-4.088622,2.6457513110645907,7
py-pybrain,63.032703,-5.645724,34.45286635390443,655
py-pycairo,-28.012833,-39.42931,8.18535277187245,67
py-pycocotools,-31.034725,-29.210194,6.082762530298219,37
py-pycodestyle,36.142666,1.5559309,41.98809355043403,743
py-pycparser,32.17815,-4.4157524,39.11521443121589,660
py-pycuda,22.191938,-1.4610082,38.98717737923585,660
py-pycurl,22.191938,-1.4610082,38.98717737923585,660
py-pydantic,22.191938,-1.4610082,38.98717737923585,660
py-pydocstyle,-30.289026,-28.856623,6.082762530298219,37
py-pydot,32.520535,-7.157694,39.8622628559895,686
py-pyem,-23.470177,-20.74914,5.385164807134504,28
py-pyfits,-49.621067,-7.448315,6.708203932499369,26
py-pyflakes,22.191938,-1.4610082,38.98717737923585,660
py-pygithub,36.205418,1.4431046,42.01190307520001,762
py-pygments,27.970978,8.227955,39.6232255123179,670
py-pygrib,-4.720584,-27.76175,13.820274961085254,100
py-pyhdf,-4.674651,-27.773518,13.820274961085254,100
py-pyjwt,63.032703,-5.645724,34.45286635390443,655
py-pylev,63.032703,-5.645724,34.45286635390443,655
py-pylint,74.06105,33.744537,34.56877203488721,658
py-pymol,-23.036886,-20.105099,6.324555320336759,35
py-pymongo,22.191938,-1.4610082,38.98717737923585,660
py-pynacl,63.032703,-5.645724,34.45286635390443,655
py-pyopengl,-39.662754,-4.7520165,2.6457513110645907,7
py-pyopenssl,-15.005074,0.6238597,5.744562646538029,33
py-pyparsing,32.608055,24.047646,47.60252094164762,852
py-pyproj,-6.2493324,-27.603586,18.708286933869708,157
py-pyrsistent,63.032703,-5.645724,34.45286635390443,655
py-pysocks,37.725826,-54.845486,25.39685019840059,644
py-pyspark,23.89358,52.70747,19.157244060668017,234
py-pysqlite3,63.032703,-5.645724,34.45286635390443,655
py-pytest,35.417362,5.1956925,40.620192023179804,711
py-pytest-cov,55.729233,4.577921,34.9857113690718,679
py-pytest-runner,22.191938,-1.4610082,38.98717737923585,660
py-python-daemon,22.191938,-1.4610082,38.98717737923585,660
py-python-dateutil,36.18972,1.4966245,41.36423575989287,739
py-python-ldap,22.191938,-1.4610082,38.98717737923585,660
py-python-levenshtein,-50.50716,2.9282782,3.7416573867739413,10
py-python-rapidjson,22.191938,-1.4610082,38.98717737923585,660
py-pythran,22.191938,-1.4610082,38.98717737923585,660
py-pytoml,63.032703,-5.645724,34.45286635390443,655
py-pytools,22.191938,-1.4610082,38.98717737923585,660
py-pytorch-lightning,-30.658255,-29.378029,6.082762530298219,37
py-pytorch-sphinx-theme,-30.357805,-29.25379,6.082762530298219,37
py-pytz,22.191938,-1.4610082,38.98717737923585,660
py-pyyaml,36.772808,0.061496727,46.776062254106,846
py-pyzmq,22.191938,-1.4610082,38.98717737923585,660
py-radiant-mlhub,-31.32289,-28.629175,6.082762530298219,37
py-rarfile,-31.228062,-28.904964,6.082762530298219,37
py-rasterio,-29.861532,-28.056463,6.082762530298219,37
py-recommonmark,-31.62332,-17.325539,6.48074069840786,9
py-regex,37.725826,-54.845486,25.39685019840059,644
py-relion-helper,-41.679226,0.36927742,2.23606797749979,5
py-repoze-lru,22.191938,-1.4610082,38.98717737923585,660
py-requests,35.322468,33.059372,42.34383071948026,808
py-requests-oauthlib,22.191938,-1.4610082,38.98717737923585,660
py-requests-toolbelt,22.191938,-1.4610082,38.98717737923585,660
py-requests-unixsocket,22.191938,-1.4610082,38.98717737923585,660
py-rich,30.027803,-10.981086,39.293765408777,666
py-rpy2,-33.75919,6.0960073,3.605551275463989,13
py-rsa,22.191938,-1.4610082,38.98717737923585,660
py-rtree,-31.349087,-28.221392,6.082762530298219,37
py-ruamel-yaml,-27.70998,-14.207072,11.135528725660043,19
py-s3fs,-35.006523,-30.074116,6.48074069840786,42
py-scandir,22.191938,-1.4610082,38.98717737923585,660
py-schema,63.032703,-5.645724,34.45286635390443,655
py-scikit-build,31.710852,34.170048,45.24378410345447,874
py-scikit-image,23.89358,52.70747,19.157244060668017,234
py-scikit-learn,32.52104,28.184622,50.05996404313531,968
py-scikit-optimize,23.89358,52.70747,19.157244060668017,234
py-scinum,63.032703,-5.645724,34.45286635390443,655
py-scipy,29.12195,19.305964,60.83584469702052,1201
py-seaborn,31.161335,33.657166,47.4236228055175,923
py-secretstorage,63.032703,-5.645724,34.45286635390443,655
py-segmentation-models-pytorch,-30.641983,-28.479021,6.082762530298219,37
py-selenium,-35.56049,-28.625961,8.306623862918075,45
py-semantic-version,63.032703,-5.645724,34.45286635390443,655
py-semver,-0.26351884,55.135395,13.038404810405298,170
py-send2trash,22.191938,-1.4610082,38.98717737923585,660
py-setuptools,38.800755,-3.3218899,50.70502933634887,805
py-setuptools-rust,63.032703,-5.645724,34.45286635390443,655
py-setuptools-scm,22.191938,-1.4610082,38.98717737923585,660
py-setuptools^python,-22.218039,-10.53456,4.898979485566356,24
py-shapely,-0.4624346,-3.181116,25.03996805109783,160
py-shellingham,63.032703,-5.645724,34.45286635390443,655
py-shroud,-32.1322,9.630623,28.61817604250837,21
py-simplegeneric,22.191938,-1.4610082,38.98717737923585,660
py-singledispatch,37.725826,-54.845486,25.39685019840059,644
py-six,34.980354,30.79718,43.61192497471305,816
py-skl2onnx,63.032703,-5.645724,34.45286635390443,655
py-smmap,63.032703,-5.645724,34.45286635390443,655
py-sniffio,22.191938,-1.4610082,38.98717737923585,660
py-soupsieve,22.191938,-1.4610082,38.98717737923585,660
py-spdlog,-31.603428,-20.687288,4.0,16
py-sphinx,-11.021243,-29.381065,20.46948949045872,143
py-sphinx-copybutton,-50.62013,2.965695,2.8284271247461903,8
py-sphinx-design,-31.463465,-17.636591,4.242640687119285,9
py-sphinx-rtd-theme,-38.641182,-16.23854,9.055385138137417,30
py-sphinxcontrib-bibtex,-38.636326,-16.26708,9.38083151964686,60
py-sphinxcontrib-programoutput,-36.730392,-28.964113,9.486832980505138,56
